"TAXA","ecoregions","allLUType","value"
"Birds","PA1113","Extensive-forestry",0.117492247
"Birds","PA1114","Extensive-forestry",0.200681301
"Birds","PA1202","Extensive-forestry",0.072921377
"Birds","PA1203","Extensive-forestry",0.117492247
"Birds","PA1204","Extensive-forestry",0.117492247
"Birds","PA1205","Extensive-forestry",0.117492247
"Birds","PA1206","Extensive-forestry",0.117492247
"Birds","PA1208","Extensive-forestry",0.072921377
"Birds","PA1209","Extensive-forestry",0.072921377
"Birds","PA1210","Extensive-forestry",0.072921377
"Birds","PA1211","Extensive-forestry",0.072921377
"Birds","PA1212","Extensive-forestry",0.072921377
"Birds","PA1213","Extensive-forestry",0.072921377
"Birds","PA1214","Extensive-forestry",0.072921377
"Birds","PA1215","Extensive-forestry",0.072921377
"Birds","PA1216","Extensive-forestry",0.072921377
"Birds","PA1218","Extensive-forestry",0.072921377
"Birds","PA1219","Extensive-forestry",0.072921377
"Birds","PA1220","Extensive-forestry",0.072921377
"Birds","PA1221","Extensive-forestry",0.072921377
"Birds","PA1222","Extensive-forestry",0.117492247
"Birds","PA1302","Extensive-forestry",0.072921377
"Birds","PA1303","Extensive-forestry",0.072921377
"Birds","PA1304","Extensive-forestry",0.072921377
"Birds","PA1305","Extensive-forestry",0.072921377
"Birds","PA1306","Extensive-forestry",0.072921377
"Birds","PA1307","Extensive-forestry",0.072921377
"Birds","PA1308","Extensive-forestry",0.072921377
"Birds","PA1309","Extensive-forestry",0.072921377
"Birds","PA1310","Extensive-forestry",0.072921377
"Birds","PA1311","Extensive-forestry",0.072921377
"Birds","PA1312","Extensive-forestry",0.072921377
"Birds","PA1313","Extensive-forestry",0.072921377
"Birds","PA1314","Extensive-forestry",0.072921377
"Birds","PA1315","Extensive-forestry",0.072921377
"Birds","PA1316","Extensive-forestry",0.072921377
"Birds","PA1317","Extensive-forestry",0.072921377
"Birds","PA1318","Extensive-forestry",0.072921377
"Birds","PA1319","Extensive-forestry",0.072921377
"Birds","PA1320","Extensive-forestry",0.072921377
"Birds","PA1321","Extensive-forestry",0.072921377
"Birds","PA1322","Extensive-forestry",0.072921377
"Birds","PA1323","Extensive-forestry",0.072921377
"Birds","PA1324","Extensive-forestry",0.072921377
"Birds","PA1325","Extensive-forestry",0.072921377
"Birds","PA1326","Extensive-forestry",0.072921377
"Birds","PA1327","Extensive-forestry",0.072921377
"Birds","PA1328","Extensive-forestry",0.072921377
"Birds","PA1329","Extensive-forestry",0.072921377
"Birds","PA1330","Extensive-forestry",0.072921377
"Birds","PA1331","Extensive-forestry",0.072921377
"Birds","PA1332","Extensive-forestry",0.072921377
"Birds","PA1333","Extensive-forestry",0.072921377
"Birds","AA0126","Extensive-forestry",0.634609379
"Birds","NT0220","Extensive-forestry",0.117492247
"Birds","NT0401","Extensive-forestry",0.117492247
"Birds","NT1305","Extensive-forestry",0.117492247
"Birds","PA0404","Extensive-forestry",0.200681301
"Birds","PA0409","Extensive-forestry",0.117492247
"Birds","PA0435","Extensive-forestry",0.200681301
"Birds","PA1201","Extensive-forestry",0.072921377
"Birds","PA1207","Extensive-forestry",0.072921377
"Birds","PA1217","Extensive-forestry",0.072921377
"Reptiles","AA0101","Extensive-forestry",0.117492247
"Reptiles","AA0102","Extensive-forestry",0.117492247
"Reptiles","AA0103","Extensive-forestry",0.117492247
"Reptiles","AA0104","Extensive-forestry",0.117492247
"Reptiles","AA0105","Extensive-forestry",0.117492247
"Reptiles","AA0106","Extensive-forestry",0.117492247
"Reptiles","AA0107","Extensive-forestry",0.117492247
"Reptiles","AA0108","Extensive-forestry",0.117492247
"Reptiles","AA0110","Extensive-forestry",0.117492247
"Reptiles","AA0111","Extensive-forestry",0.117492247
"Reptiles","AA0112","Extensive-forestry",0.117492247
"Reptiles","AA0113","Extensive-forestry",0.117492247
"Reptiles","AA0115","Extensive-forestry",0.117492247
"Reptiles","AA0116","Extensive-forestry",0.117492247
"Reptiles","AA0117","Extensive-forestry",0.200681301
"Reptiles","AA0118","Extensive-forestry",0.117492247
"Reptiles","AA0119","Extensive-forestry",0.117492247
"Reptiles","AA0120","Extensive-forestry",0.117492247
"Reptiles","AA0121","Extensive-forestry",0.117492247
"Reptiles","AA0122","Extensive-forestry",0.117492247
"Reptiles","AA0123","Extensive-forestry",0.117492247
"Reptiles","AA0124","Extensive-forestry",0.117492247
"Reptiles","AA0125","Extensive-forestry",0.117492247
"Reptiles","AA0127","Extensive-forestry",0.117492247
"Reptiles","AA0128","Extensive-forestry",0.117492247
"Reptiles","AA0201","Extensive-forestry",0.117492247
"Reptiles","AA0202","Extensive-forestry",0.117492247
"Reptiles","AA0203","Extensive-forestry",0.117492247
"Reptiles","AA0204","Extensive-forestry",0.117492247
"Reptiles","AA0401","Extensive-forestry",0.117492247
"Reptiles","AA0402","Extensive-forestry",0.200681301
"Reptiles","AA0403","Extensive-forestry",0.117492247
"Reptiles","AA0404","Extensive-forestry",0.117492247
"Reptiles","AA0405","Extensive-forestry",0.117492247
"Reptiles","AA0406","Extensive-forestry",0.117492247
"Reptiles","AA0407","Extensive-forestry",0.117492247
"Reptiles","AA0408","Extensive-forestry",0.117492247
"Reptiles","AA0409","Extensive-forestry",0.200681301
"Reptiles","AA0410","Extensive-forestry",0.117492247
"Reptiles","AA0411","Extensive-forestry",0.117492247
"Reptiles","AA0412","Extensive-forestry",0.117492247
"Reptiles","AA0413","Extensive-forestry",0.117492247
"Reptiles","AA0414","Extensive-forestry",0.117492247
"Reptiles","AA0701","Extensive-forestry",0.072921377
"Reptiles","AA0702","Extensive-forestry",0.072921377
"Reptiles","AA0703","Extensive-forestry",0.072921377
"Reptiles","AA0704","Extensive-forestry",0.072921377
"Reptiles","AA0705","Extensive-forestry",0.072921377
"Reptiles","AA0706","Extensive-forestry",0.072921377
"Reptiles","AA0707","Extensive-forestry",0.072921377
"Reptiles","AA0708","Extensive-forestry",0.117492247
"Reptiles","AA0709","Extensive-forestry",0.072921377
"Reptiles","AA0801","Extensive-forestry",0.117492247
"Reptiles","AA0802","Extensive-forestry",0.072921377
"Reptiles","AA0803","Extensive-forestry",0.072921377
"Reptiles","AA1001","Extensive-forestry",0.072921377
"Reptiles","AA1002","Extensive-forestry",0.117492247
"Reptiles","AA1003","Extensive-forestry",0.117492247
"Reptiles","AA1201","Extensive-forestry",0.072921377
"Reptiles","AA1202","Extensive-forestry",0.072921377
"Reptiles","AA1203","Extensive-forestry",0.072921377
"Reptiles","AA1204","Extensive-forestry",0.072921377
"Reptiles","AA1205","Extensive-forestry",0.072921377
"Reptiles","AA1206","Extensive-forestry",0.072921377
"Reptiles","AA1207","Extensive-forestry",0.072921377
"Reptiles","AA1208","Extensive-forestry",0.072921377
"Reptiles","AA1209","Extensive-forestry",0.072921377
"Reptiles","AA1210","Extensive-forestry",0.072921377
"Reptiles","AA1301","Extensive-forestry",0.072921377
"Reptiles","AA1302","Extensive-forestry",0.072921377
"Reptiles","AA1303","Extensive-forestry",0.072921377
"Reptiles","AA1304","Extensive-forestry",0.072921377
"Reptiles","AA1305","Extensive-forestry",0.072921377
"Reptiles","AA1306","Extensive-forestry",0.072921377
"Reptiles","AA1307","Extensive-forestry",0.072921377
"Reptiles","AA1308","Extensive-forestry",0.072921377
"Reptiles","AA1309","Extensive-forestry",0.072921377
"Reptiles","AA1310","Extensive-forestry",0.072921377
"Reptiles","AA1401","Extensive-forestry",0.117492247
"Reptiles","AT0101","Extensive-forestry",0.200681301
"Reptiles","AT0102","Extensive-forestry",0.200681301
"Reptiles","AT0103","Extensive-forestry",0.200681301
"Reptiles","AT0104","Extensive-forestry",0.200681301
"Reptiles","AT0105","Extensive-forestry",0.117492247
"Reptiles","AT0106","Extensive-forestry",0.200681301
"Reptiles","AT0107","Extensive-forestry",0.200681301
"Reptiles","AT0108","Extensive-forestry",0.200681301
"Reptiles","AT0109","Extensive-forestry",0.200681301
"Reptiles","AT0110","Extensive-forestry",0.200681301
"Reptiles","AT0111","Extensive-forestry",0.200681301
"Reptiles","AT0112","Extensive-forestry",0.200681301
"Reptiles","AT0114","Extensive-forestry",0.200681301
"Reptiles","AT0115","Extensive-forestry",0.200681301
"Reptiles","AT0116","Extensive-forestry",0.200681301
"Reptiles","AT0117","Extensive-forestry",0.117492247
"Reptiles","AT0118","Extensive-forestry",0.117492247
"Reptiles","AT0119","Extensive-forestry",0.200681301
"Reptiles","AT0120","Extensive-forestry",0.117492247
"Reptiles","AT0121","Extensive-forestry",0.200681301
"Reptiles","AT0122","Extensive-forestry",0.200681301
"Reptiles","AT0123","Extensive-forestry",0.200681301
"Reptiles","AT0124","Extensive-forestry",0.200681301
"Reptiles","AT0125","Extensive-forestry",0.117492247
"Reptiles","AT0126","Extensive-forestry",0.200681301
"Reptiles","AT0128","Extensive-forestry",0.200681301
"Reptiles","AT0129","Extensive-forestry",0.200681301
"Reptiles","AT0130","Extensive-forestry",0.200681301
"Reptiles","AT0201","Extensive-forestry",0.117492247
"Reptiles","AT0202","Extensive-forestry",0.117492247
"Reptiles","AT0203","Extensive-forestry",0.200681301
"Reptiles","AT0701","Extensive-forestry",0.072921377
"Reptiles","AT0702","Extensive-forestry",0.072921377
"Reptiles","AT0704","Extensive-forestry",0.072921377
"Reptiles","AT0705","Extensive-forestry",0.072921377
"Reptiles","AT0706","Extensive-forestry",0.072921377
"Reptiles","AT0707","Extensive-forestry",0.072921377
"Reptiles","AT0708","Extensive-forestry",0.072921377
"Reptiles","AT0709","Extensive-forestry",0.072921377
"Reptiles","AT0710","Extensive-forestry",0.072921377
"Reptiles","AT0711","Extensive-forestry",0.072921377
"Reptiles","AT0712","Extensive-forestry",0.072921377
"Reptiles","AT0713","Extensive-forestry",0.072921377
"Reptiles","AT0714","Extensive-forestry",0.072921377
"Reptiles","AT0715","Extensive-forestry",0.072921377
"Reptiles","AT0716","Extensive-forestry",0.072921377
"Reptiles","AT0717","Extensive-forestry",0.072921377
"Reptiles","AT0718","Extensive-forestry",0.072921377
"Reptiles","AT0719","Extensive-forestry",0.072921377
"Reptiles","AT0721","Extensive-forestry",0.072921377
"Reptiles","AT0722","Extensive-forestry",0.072921377
"Reptiles","AT0723","Extensive-forestry",0.072921377
"Reptiles","AT0724","Extensive-forestry",0.072921377
"Reptiles","AT0725","Extensive-forestry",0.072921377
"Reptiles","AT0726","Extensive-forestry",0.072921377
"Reptiles","AT0801","Extensive-forestry",0.072921377
"Reptiles","AT0901","Extensive-forestry",0.072921377
"Reptiles","AT0902","Extensive-forestry",0.072921377
"Reptiles","AT0903","Extensive-forestry",0.072921377
"Reptiles","AT0904","Extensive-forestry",0.072921377
"Reptiles","AT0905","Extensive-forestry",0.072921377
"Reptiles","AT0906","Extensive-forestry",0.072921377
"Reptiles","AT0907","Extensive-forestry",0.072921377
"Reptiles","AT0908","Extensive-forestry",0.072921377
"Reptiles","AT1001","Extensive-forestry",0.072921377
"Reptiles","AT1002","Extensive-forestry",0.072921377
"Reptiles","AT1003","Extensive-forestry",0.072921377
"Reptiles","AT1004","Extensive-forestry",0.072921377
"Reptiles","AT1005","Extensive-forestry",0.072921377
"Reptiles","AT1006","Extensive-forestry",0.072921377
"Reptiles","AT1007","Extensive-forestry",0.072921377
"Reptiles","AT1008","Extensive-forestry",0.072921377
"Reptiles","AT1009","Extensive-forestry",0.072921377
"Reptiles","AT1010","Extensive-forestry",0.072921377
"Reptiles","AT1011","Extensive-forestry",0.117492247
"Reptiles","AT1012","Extensive-forestry",0.072921377
"Reptiles","AT1013","Extensive-forestry",0.072921377
"Reptiles","AT1014","Extensive-forestry",0.072921377
"Reptiles","AT1015","Extensive-forestry",0.072921377
"Reptiles","AT1201","Extensive-forestry",0.072921377
"Reptiles","AT1202","Extensive-forestry",0.072921377
"Reptiles","AT1203","Extensive-forestry",0.072921377
"Reptiles","AT1302","Extensive-forestry",0.072921377
"Reptiles","AT1303","Extensive-forestry",0.072921377
"Reptiles","AT1304","Extensive-forestry",0.072921377
"Reptiles","AT1305","Extensive-forestry",0.072921377
"Reptiles","AT1306","Extensive-forestry",0.072921377
"Reptiles","AT1307","Extensive-forestry",0.072921377
"Reptiles","AT1309","Extensive-forestry",0.072921377
"Reptiles","AT1310","Extensive-forestry",0.072921377
"Reptiles","AT1311","Extensive-forestry",0.117492247
"Reptiles","AT1312","Extensive-forestry",0.117492247
"Reptiles","AT1313","Extensive-forestry",0.072921377
"Reptiles","AT1314","Extensive-forestry",0.072921377
"Reptiles","AT1315","Extensive-forestry",0.072921377
"Reptiles","AT1316","Extensive-forestry",0.072921377
"Reptiles","AT1318","Extensive-forestry",0.117492247
"Reptiles","AT1319","Extensive-forestry",0.072921377
"Reptiles","AT1320","Extensive-forestry",0.072921377
"Reptiles","AT1321","Extensive-forestry",0.072921377
"Reptiles","AT1322","Extensive-forestry",0.072921377
"Reptiles","AT1401","Extensive-forestry",0.200681301
"Reptiles","AT1402","Extensive-forestry",0.200681301
"Reptiles","AT1403","Extensive-forestry",0.200681301
"Reptiles","AT1404","Extensive-forestry",0.117492247
"Reptiles","AT1405","Extensive-forestry",0.200681301
"Reptiles","IM0101","Extensive-forestry",0.117492247
"Reptiles","IM0102","Extensive-forestry",0.117492247
"Reptiles","IM0103","Extensive-forestry",0.117492247
"Reptiles","IM0104","Extensive-forestry",0.117492247
"Reptiles","IM0105","Extensive-forestry",0.200681301
"Reptiles","IM0106","Extensive-forestry",0.200681301
"Reptiles","IM0107","Extensive-forestry",0.200681301
"Reptiles","IM0108","Extensive-forestry",0.200681301
"Reptiles","IM0109","Extensive-forestry",0.200681301
"Reptiles","IM0111","Extensive-forestry",0.200681301
"Reptiles","IM0112","Extensive-forestry",0.117492247
"Reptiles","IM0113","Extensive-forestry",0.117492247
"Reptiles","IM0114","Extensive-forestry",0.117492247
"Reptiles","IM0115","Extensive-forestry",0.200681301
"Reptiles","IM0116","Extensive-forestry",0.200681301
"Reptiles","IM0117","Extensive-forestry",0.200681301
"Reptiles","IM0118","Extensive-forestry",0.200681301
"Reptiles","IM0119","Extensive-forestry",0.200681301
"Reptiles","IM0120","Extensive-forestry",0.200681301
"Reptiles","IM0121","Extensive-forestry",0.200681301
"Reptiles","IM0122","Extensive-forestry",0.117492247
"Reptiles","IM0123","Extensive-forestry",0.117492247
"Reptiles","IM0124","Extensive-forestry",0.200681301
"Reptiles","IM0125","Extensive-forestry",0.117492247
"Reptiles","IM0126","Extensive-forestry",0.200681301
"Reptiles","IM0127","Extensive-forestry",0.117492247
"Reptiles","IM0128","Extensive-forestry",0.117492247
"Reptiles","IM0129","Extensive-forestry",0.117492247
"Reptiles","IM0130","Extensive-forestry",0.117492247
"Reptiles","IM0131","Extensive-forestry",0.200681301
"Reptiles","IM0132","Extensive-forestry",0.200681301
"Reptiles","IM0133","Extensive-forestry",0.117492247
"Reptiles","IM0134","Extensive-forestry",0.200681301
"Reptiles","IM0135","Extensive-forestry",0.200681301
"Reptiles","IM0136","Extensive-forestry",0.200681301
"Reptiles","IM0137","Extensive-forestry",0.200681301
"Reptiles","IM0138","Extensive-forestry",0.200681301
"Reptiles","IM0139","Extensive-forestry",0.200681301
"Reptiles","IM0140","Extensive-forestry",0.200681301
"Reptiles","IM0141","Extensive-forestry",0.200681301
"Reptiles","IM0142","Extensive-forestry",0.200681301
"Reptiles","IM0143","Extensive-forestry",0.117492247
"Reptiles","IM0144","Extensive-forestry",0.200681301
"Reptiles","IM0145","Extensive-forestry",0.200681301
"Reptiles","IM0146","Extensive-forestry",0.200681301
"Reptiles","IM0147","Extensive-forestry",0.200681301
"Reptiles","IM0149","Extensive-forestry",0.200681301
"Reptiles","IM0150","Extensive-forestry",0.200681301
"Reptiles","IM0151","Extensive-forestry",0.200681301
"Reptiles","IM0152","Extensive-forestry",0.200681301
"Reptiles","IM0153","Extensive-forestry",0.117492247
"Reptiles","IM0154","Extensive-forestry",0.117492247
"Reptiles","IM0155","Extensive-forestry",0.117492247
"Reptiles","IM0156","Extensive-forestry",0.117492247
"Reptiles","IM0157","Extensive-forestry",0.117492247
"Reptiles","IM0158","Extensive-forestry",0.117492247
"Reptiles","IM0159","Extensive-forestry",0.117492247
"Reptiles","IM0160","Extensive-forestry",0.117492247
"Reptiles","IM0161","Extensive-forestry",0.117492247
"Reptiles","IM0162","Extensive-forestry",0.200681301
"Reptiles","IM0163","Extensive-forestry",0.200681301
"Reptiles","IM0164","Extensive-forestry",0.200681301
"Reptiles","IM0165","Extensive-forestry",0.200681301
"Reptiles","IM0166","Extensive-forestry",0.200681301
"Reptiles","IM0167","Extensive-forestry",0.117492247
"Reptiles","IM0168","Extensive-forestry",0.117492247
"Reptiles","IM0169","Extensive-forestry",0.117492247
"Reptiles","IM0170","Extensive-forestry",0.117492247
"Reptiles","IM0171","Extensive-forestry",0.117492247
"Reptiles","IM0172","Extensive-forestry",0.117492247
"Reptiles","IM0201","Extensive-forestry",0.200681301
"Reptiles","IM0202","Extensive-forestry",0.200681301
"Reptiles","IM0203","Extensive-forestry",0.200681301
"Reptiles","IM0204","Extensive-forestry",0.200681301
"Reptiles","IM0205","Extensive-forestry",0.200681301
"Reptiles","IM0206","Extensive-forestry",0.200681301
"Reptiles","IM0207","Extensive-forestry",0.200681301
"Reptiles","IM0208","Extensive-forestry",0.200681301
